"Label (Grouping)","United States!!Estimate","United States!!Margin of Error","United States!!Percent","United States!!Percent Margin of Error","Alabama!!Estimate","Alabama!!Margin of Error","Alabama!!Percent","Alabama!!Percent Margin of Error","Alaska!!Estimate","Alaska!!Margin of Error","Alaska!!Percent","Alaska!!Percent Margin of Error","Arizona!!Estimate","Arizona!!Margin of Error","Arizona!!Percent","Arizona!!Percent Margin of Error","Arkansas!!Estimate","Arkansas!!Margin of Error","Arkansas!!Percent","Arkansas!!Percent Margin of Error","California!!Estimate","California!!Margin of Error","California!!Percent","California!!Percent Margin of Error","Colorado!!Estimate","Colorado!!Margin of Error","Colorado!!Percent","Colorado!!Percent Margin of Error","Connecticut!!Estimate","Connecticut!!Margin of Error","Connecticut!!Percent","Connecticut!!Percent Margin of Error","Delaware!!Estimate","Delaware!!Margin of Error","Delaware!!Percent","Delaware!!Percent Margin of Error","District of Columbia!!Estimate","District of Columbia!!Margin of Error","District of Columbia!!Percent","District of Columbia!!Percent Margin of Error","Florida!!Estimate","Florida!!Margin of Error","Florida!!Percent","Florida!!Percent Margin of Error","Georgia!!Estimate","Georgia!!Margin of Error","Georgia!!Percent","Georgia!!Percent Margin of Error","Hawaii!!Estimate","Hawaii!!Margin of Error","Hawaii!!Percent","Hawaii!!Percent Margin of Error","Idaho!!Estimate","Idaho!!Margin of Error","Idaho!!Percent","Idaho!!Percent Margin of Error","Illinois!!Estimate","Illinois!!Margin of Error","Illinois!!Percent","Illinois!!Percent Margin of Error","Indiana!!Estimate","Indiana!!Margin of Error","Indiana!!Percent","Indiana!!Percent Margin of Error","Iowa!!Estimate","Iowa!!Margin of Error","Iowa!!Percent","Iowa!!Percent Margin of Error","Kansas!!Estimate","Kansas!!Margin of Error","Kansas!!Percent","Kansas!!Percent Margin of Error","Kentucky!!Estimate","Kentucky!!Margin of Error","Kentucky!!Percent","Kentucky!!Percent Margin of Error","Louisiana!!Estimate","Louisiana!!Margin of Error","Louisiana!!Percent","Louisiana!!Percent Margin of Error","Maine!!Estimate","Maine!!Margin of Error","Maine!!Percent","Maine!!Percent Margin of Error","Maryland!!Estimate","Maryland!!Margin of Error","Maryland!!Percent","Maryland!!Percent Margin of Error","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","Michigan!!Estimate","Michigan!!Margin of Error","Michigan!!Percent","Michigan!!Percent Margin of Error","Minnesota!!Estimate","Minnesota!!Margin of Error","Minnesota!!Percent","Minnesota!!Percent Margin of Error","Mississippi!!Estimate","Mississippi!!Margin of Error","Mississippi!!Percent","Mississippi!!Percent Margin of Error","Missouri!!Estimate","Missouri!!Margin of Error","Missouri!!Percent","Missouri!!Percent Margin of Error","Montana!!Estimate","Montana!!Margin of Error","Montana!!Percent","Montana!!Percent Margin of Error","Nebraska!!Estimate","Nebraska!!Margin of Error","Nebraska!!Percent","Nebraska!!Percent Margin of Error","Nevada!!Estimate","Nevada!!Margin of Error","Nevada!!Percent","Nevada!!Percent Margin of Error","New Hampshire!!Estimate","New Hampshire!!Margin of Error","New Hampshire!!Percent","New Hampshire!!Percent Margin of Error","New Jersey!!Estimate","New Jersey!!Margin of Error","New Jersey!!Percent","New Jersey!!Percent Margin of Error","New Mexico!!Estimate","New Mexico!!Margin of Error","New Mexico!!Percent","New Mexico!!Percent Margin of Error","New York!!Estimate","New York!!Margin of Error","New York!!Percent","New York!!Percent Margin of Error","North Carolina!!Estimate","North Carolina!!Margin of Error","North Carolina!!Percent","North Carolina!!Percent Margin of Error","North Dakota!!Estimate","North Dakota!!Margin of Error","North Dakota!!Percent","North Dakota!!Percent Margin of Error","Ohio!!Estimate","Ohio!!Margin of Error","Ohio!!Percent","Ohio!!Percent Margin of Error","Oklahoma!!Estimate","Oklahoma!!Margin of Error","Oklahoma!!Percent","Oklahoma!!Percent Margin of Error","Oregon!!Estimate","Oregon!!Margin of Error","Oregon!!Percent","Oregon!!Percent Margin of Error","Pennsylvania!!Estimate","Pennsylvania!!Margin of Error","Pennsylvania!!Percent","Pennsylvania!!Percent Margin of Error","Rhode Island!!Estimate","Rhode Island!!Margin of Error","Rhode Island!!Percent","Rhode Island!!Percent Margin of Error","South Carolina!!Estimate","South Carolina!!Margin of Error","South Carolina!!Percent","South Carolina!!Percent Margin of Error","South Dakota!!Estimate","South Dakota!!Margin of Error","South Dakota!!Percent","South Dakota!!Percent Margin of Error","Tennessee!!Estimate","Tennessee!!Margin of Error","Tennessee!!Percent","Tennessee!!Percent Margin of Error","Texas!!Estimate","Texas!!Margin of Error","Texas!!Percent","Texas!!Percent Margin of Error","Utah!!Estimate","Utah!!Margin of Error","Utah!!Percent","Utah!!Percent Margin of Error","Vermont!!Estimate","Vermont!!Margin of Error","Vermont!!Percent","Vermont!!Percent Margin of Error","Virginia!!Estimate","Virginia!!Margin of Error","Virginia!!Percent","Virginia!!Percent Margin of Error","Washington!!Estimate","Washington!!Margin of Error","Washington!!Percent","Washington!!Percent Margin of Error","West Virginia!!Estimate","West Virginia!!Margin of Error","West Virginia!!Percent","West Virginia!!Percent Margin of Error","Wisconsin!!Estimate","Wisconsin!!Margin of Error","Wisconsin!!Percent","Wisconsin!!Percent Margin of Error","Wyoming!!Estimate","Wyoming!!Margin of Error","Wyoming!!Percent","Wyoming!!Percent Margin of Error","Puerto Rico!!Estimate","Puerto Rico!!Margin of Error","Puerto Rico!!Percent","Puerto Rico!!Percent Margin of Error"
"            Asian","19,352,659","±22,517","5.8%","±0.1","71,969","±1,347","1.4%","±0.1","47,099","±1,397","6.4%","±0.2","249,816","±3,072","3.4%","±0.1","47,309","±1,243","1.6%","±0.1","5,997,069","±9,761","15.3%","±0.1","187,534","±2,112","3.2%","±0.1","170,954","±1,704","4.8%","±0.1","41,164","±811","4.1%","±0.1","27,465","±796","4.1%","±0.1","628,137","±4,049","2.9%","±0.1","472,915","±3,006","4.4%","±0.1","538,807","±4,538","37.3%","±0.3","24,979","±1,055","1.3%","±0.1","738,308","±3,147","5.8%","±0.1","172,936","±2,032","2.5%","±0.1","78,267","±1,468","2.4%","±0.1","86,212","±1,510","2.9%","±0.1","68,482","±1,527","1.5%","±0.1","79,925","±1,172","1.7%","±0.1","15,318","±832","1.1%","±0.1","398,305","±3,010","6.5%","±0.1","494,890","±3,230","7.1%","±0.1","329,676","±2,529","3.3%","±0.1","289,148","±2,053","5.1%","±0.1","28,918","±1,127","1.0%","±0.1","127,846","±1,713","2.1%","±0.1","9,197","±520","0.8%","±0.1","49,107","±1,095","2.5%","±0.1","274,032","±2,596","8.7%","±0.1","35,818","±1,023","2.6%","±0.1","918,644","±3,136","9.9%","±0.1","36,065","±1,227","1.7%","±0.1","1,769,224","±5,905","8.9%","±0.1","333,844","±2,917","3.2%","±0.1","12,187","±574","1.6%","±0.1","288,117","±3,187","2.4%","±0.1","93,550","±1,489","2.3%","±0.1","188,624","±2,527","4.5%","±0.1","480,439","±2,933","3.7%","±0.1","38,149","±766","3.5%","±0.1","89,723","±1,522","1.7%","±0.1","12,554","±697","1.4%","±0.1","129,226","±1,833","1.8%","±0.1","1,581,798","±5,981","5.3%","±0.1","78,887","±1,612","2.4%","±0.1","10,700","±637","1.7%","±0.1","593,606","±3,870","6.9%","±0.1","727,603","±4,631","9.4%","±0.1","13,434","±494","0.8%","±0.1","169,891","±1,666","2.9%","±0.1","4,792","±347","0.8%","±0.1","6,035","±910","0.2%","±0.1"
"                Asian Indian","4,438,161","±27,124","1.3%","±0.1","14,336","±1,261","0.3%","±0.1","914","±392","0.1%","±0.1","65,836","±2,897","0.9%","±0.1","12,921","±1,191","0.4%","±0.1","856,503","±11,299","2.2%","±0.1","34,011","±1,927","0.6%","±0.1","60,491","±2,713","1.7%","±0.1","17,921","±1,264","1.8%","±0.1","7,657","±732","1.1%","±0.1","189,356","±4,893","0.9%","±0.1","169,706","±4,184","1.6%","±0.1","2,656","±538","0.2%","±0.1","3,094","±655","0.2%","±0.1","254,135","±5,998","2.0%","±0.1","48,827","±2,655","0.7%","±0.1","15,861","±1,668","0.5%","±0.1","18,236","±1,351","0.6%","±0.1","17,559","±1,111","0.4%","±0.1","12,994","±1,340","0.3%","±0.1","1,633","±313","0.1%","±0.1","103,049","±3,530","1.7%","±0.1","127,036","±3,834","1.8%","±0.1","119,113","±3,468","1.2%","±0.1","46,237","±2,471","0.8%","±0.1","6,698","±881","0.2%","±0.1","35,810","±2,131","0.6%","±0.1","583","±248","0.1%","±0.1","8,787","±1,054","0.4%","±0.1","18,461","±2,175","0.6%","±0.1","10,415","±1,207","0.8%","±0.1","416,648","±7,225","4.5%","±0.1","4,775","±811","0.2%","±0.1","370,563","±7,613","1.9%","±0.1","120,642","±3,693","1.1%","±0.1","1,535","±476","0.2%","±0.1","98,220","±4,013","0.8%","±0.1","16,177","±1,554","0.4%","±0.1","28,561","±1,983","0.7%","±0.1","154,538","±4,692","1.2%","±0.1","9,457","±1,176","0.9%","±0.1","27,865","±1,656","0.5%","±0.1","1,825","±491","0.2%","±0.1","38,386","±1,899","0.5%","±0.1","510,409","±9,174","1.7%","±0.1","11,697","±1,423","0.4%","±0.1","2,065","±435","0.3%","±0.1","156,710","±4,216","1.8%","±0.1","148,713","±4,947","1.9%","±0.1","3,448","±511","0.2%","±0.1","34,180","±1,857","0.6%","±0.1","911","±307","0.2%","±0.1","3,236","±692","0.1%","±0.1"
"                Chinese","4,459,046","±24,444","1.3%","±0.1","15,254","±1,282","0.3%","±0.1","2,484","±738","0.3%","±0.1","44,119","±2,496","0.6%","±0.1","5,393","±803","0.2%","±0.1","1,636,984","±12,546","4.2%","±0.1","34,810","±1,658","0.6%","±0.1","40,245","±2,286","1.1%","±0.1","8,186","±931","0.8%","±0.1","6,747","±714","1.0%","±0.1","105,183","±4,010","0.5%","±0.1","69,674","±2,673","0.6%","±0.1","59,148","±2,683","4.1%","±0.2","4,945","±700","0.3%","±0.1","136,171","±4,230","1.1%","±0.1","31,388","±1,702","0.5%","±0.1","11,761","±1,036","0.4%","±0.1","14,209","±1,334","0.5%","±0.1","10,567","±1,034","0.2%","±0.1","12,518","±1,373","0.3%","±0.1","4,021","±526","0.3%","±0.1","85,013","±2,857","1.4%","±0.1","180,761","±4,425","2.6%","±0.1","56,244","±2,417","0.6%","±0.1","30,684","±2,330","0.5%","±0.1","4,821","±725","0.2%","±0.1","27,020","±1,664","0.4%","±0.1","2,428","±439","0.2%","±0.1","5,864","±628","0.3%","±0.1","44,194","±2,561","1.4%","±0.1","6,939","±906","0.5%","±0.1","159,821","±4,689","1.7%","±0.1","6,242","±1,030","0.3%","±0.1","729,605","±9,573","3.7%","±0.1","51,681","±2,436","0.5%","±0.1","1,517","±477","0.2%","±0.1","56,852","±2,526","0.5%","±0.1","12,537","±1,018","0.3%","±0.1","44,070","±2,107","1.0%","±0.1","118,290","±3,783","0.9%","±0.1","8,879","±961","0.8%","±0.1","14,264","±1,390","0.3%","±0.1","1,430","±367","0.2%","±0.1","20,684","±1,609","0.3%","±0.1","238,149","±6,628","0.8%","±0.1","15,918","±1,281","0.5%","±0.1","2,476","±378","0.4%","±0.1","78,113","±2,474","0.9%","±0.1","172,887","±4,104","2.2%","±0.1","2,527","±462","0.1%","±0.1","24,042","±1,637","0.4%","±0.1","1,287","±278","0.2%","±0.1","2,032","±628","0.1%","±0.1"
"                Filipino","2,975,032","±17,448","0.9%","±0.1","6,762","±755","0.1%","±0.1","27,022","±1,878","3.7%","±0.3","46,976","±2,192","0.6%","±0.1","5,793","±756","0.2%","±0.1","1,283,166","±12,006","3.3%","±0.1","19,548","±1,460","0.3%","±0.1","14,202","±1,470","0.4%","±0.1","4,424","±785","0.4%","±0.1","2,370","±442","0.4%","±0.1","114,750","±3,983","0.5%","±0.1","27,572","±1,975","0.3%","±0.1","209,533","±5,008","14.5%","±0.3","3,794","±538","0.2%","±0.1","131,387","±5,149","1.0%","±0.1","15,868","±1,433","0.2%","±0.1","6,165","±756","0.2%","±0.1","7,079","±787","0.2%","±0.1","7,463","±850","0.2%","±0.1","8,398","±1,113","0.2%","±0.1","2,975","±593","0.2%","±0.1","49,187","±2,319","0.8%","±0.1","14,213","±1,229","0.2%","±0.1","24,821","±1,619","0.2%","±0.1","12,592","±1,261","0.2%","±0.1","4,035","±647","0.1%","±0.1","15,209","±1,037","0.2%","±0.1","2,467","±358","0.2%","±0.1","4,601","±751","0.2%","±0.1","138,168","±3,750","4.4%","±0.1","3,836","±756","0.3%","±0.1","118,486","±4,428","1.3%","±0.1","9,629","±1,251","0.5%","±0.1","117,176","±4,680","0.6%","±0.1","27,989","±1,669","0.3%","±0.1","2,774","±451","0.4%","±0.1","24,988","±1,707","0.2%","±0.1","8,306","±893","0.2%","±0.1","22,363","±1,721","0.5%","±0.1","28,591","±1,772","0.2%","±0.1","3,931","±838","0.4%","±0.1","14,596","±1,287","0.3%","±0.1","2,294","±431","0.3%","±0.1","14,675","±1,337","0.2%","±0.1","150,115","±5,551","0.5%","±0.1","10,022","±1,153","0.3%","±0.1","1,048","±270","0.2%","±0.1","76,917","±2,733","0.9%","±0.1","110,517","±3,495","1.4%","±0.1","2,666","±460","0.1%","±0.1","12,601","±975","0.2%","±0.1","972","±256","0.2%","±0.1","202","±117","0.0%","±0.1"
"                Japanese","743,627","±10,490","0.2%","±0.1","2,711","±624","0.1%","±0.1","1,652","±429","0.2%","±0.1","10,621","±1,374","0.1%","±0.1","869","±254","0.0%","±0.1","250,050","±5,643","0.6%","±0.1","10,621","±745","0.2%","±0.1","3,082","±662","0.1%","±0.1","704","±250","0.1%","±0.1","987","±261","0.1%","±0.1","15,043","±1,320","0.1%","±0.1","9,483","±1,195","0.1%","±0.1","171,046","±3,586","11.8%","±0.2","2,649","±446","0.1%","±0.1","16,383","±1,282","0.1%","±0.1","5,619","±768","0.1%","±0.1","1,155","±265","0.0%","±0.1","2,175","±461","0.1%","±0.1","3,518","±527","0.1%","±0.1","1,843","±380","0.0%","±0.1","579","±165","0.0%","±0.1","6,877","±869","0.1%","±0.1","9,429","±889","0.1%","±0.1","12,631","±1,240","0.1%","±0.1","3,982","±551","0.1%","±0.1","931","±269","0.0%","±0.1","3,805","±609","0.1%","±0.1","842","±259","0.1%","±0.1","1,487","±252","0.1%","±0.1","12,761","±1,129","0.4%","±0.1","895","±250","0.1%","±0.1","13,767","±1,249","0.1%","±0.1","1,829","±362","0.1%","±0.1","35,402","±2,292","0.2%","±0.1","7,248","±802","0.1%","±0.1","432","±125","0.1%","±0.1","9,880","±1,089","0.1%","±0.1","2,182","±296","0.1%","±0.1","13,436","±1,165","0.3%","±0.1","5,911","±684","0.0%","±0.1","778","±259","0.1%","±0.1","2,722","±584","0.1%","±0.1","523","±206","0.1%","±0.1","4,135","±604","0.1%","±0.1","24,760","±1,973","0.1%","±0.1","6,323","±774","0.2%","±0.1","349","±103","0.1%","±0.1","10,592","±799","0.1%","±0.1","35,334","±1,803","0.5%","±0.1","643","±201","0.0%","±0.1","2,613","±452","0.0%","±0.1","338","±141","0.1%","±0.1","34","±39","0.0%","±0.1"
"                Korean","1,466,169","±13,846","0.4%","±0.1","13,417","±1,157","0.3%","±0.1","4,330","±622","0.6%","±0.1","17,568","±1,612","0.2%","±0.1","2,342","±501","0.1%","±0.1","468,058","±8,009","1.2%","±0.1","21,119","±1,391","0.4%","±0.1","10,599","±1,114","0.3%","±0.1","2,199","±398","0.2%","±0.1","3,646","±676","0.5%","±0.1","24,683","±1,685","0.1%","±0.1","60,753","±3,124","0.6%","±0.1","21,127","±1,440","1.5%","±0.1","2,415","±419","0.1%","±0.1","55,874","±2,743","0.4%","±0.1","10,480","±1,031","0.2%","±0.1","6,990","±723","0.2%","±0.1","4,661","±679","0.2%","±0.1","5,174","±799","0.1%","±0.1","2,838","±661","0.1%","±0.1","1,153","±232","0.1%","±0.1","45,631","±2,624","0.7%","±0.1","26,656","±1,586","0.4%","±0.1","26,834","±1,567","0.3%","±0.1","14,665","±1,078","0.3%","±0.1","1,189","±389","0.0%","±0.1","9,621","±909","0.2%","±0.1","956","±230","0.1%","±0.1","2,457","±406","0.1%","±0.1","16,046","±1,545","0.5%","±0.1","2,818","±575","0.2%","±0.1","98,245","±3,388","1.1%","±0.1","2,117","±446","0.1%","±0.1","120,356","±4,202","0.6%","±0.1","22,170","±1,518","0.2%","±0.1","1,277","±426","0.2%","±0.1","14,284","±1,226","0.1%","±0.1","4,836","±569","0.1%","±0.1","15,761","±1,515","0.4%","±0.1","37,269","±1,927","0.3%","±0.1","1,967","±411","0.2%","±0.1","6,203","±947","0.1%","±0.1","888","±247","0.1%","±0.1","10,376","±1,074","0.1%","±0.1","85,518","±4,121","0.3%","±0.1","5,560","±868","0.2%","±0.1","1,034","±293","0.2%","±0.1","73,741","±2,612","0.9%","±0.1","69,763","±2,972","0.9%","±0.1","872","±288","0.0%","±0.1","7,322","±800","0.1%","±0.1","311","±126","0.1%","±0.1","224","±148","0.0%","±0.1"
"                Vietnamese","1,881,723","±19,140","0.6%","±0.1","9,464","±1,317","0.2%","±0.1","886","±263","0.1%","±0.1","28,980","±2,240","0.4%","±0.1","5,845","±797","0.2%","±0.1","678,646","±10,299","1.7%","±0.1","25,981","±2,108","0.4%","±0.1","9,384","±1,274","0.3%","±0.1","1,905","±461","0.2%","±0.1","2,090","±558","0.3%","±0.1","87,954","±4,064","0.4%","±0.1","65,465","±3,259","0.6%","±0.1","11,686","±1,670","0.8%","±0.1","1,891","±491","0.1%","±0.1","28,103","±2,541","0.2%","±0.1","9,492","±1,068","0.1%","±0.1","9,188","±1,224","0.3%","±0.1","15,768","±1,058","0.5%","±0.1","5,564","±871","0.1%","±0.1","27,388","±1,532","0.6%","±0.1","1,427","±376","0.1%","±0.1","25,920","±1,993","0.4%","±0.1","51,356","±3,350","0.7%","±0.1","19,116","±1,741","0.2%","±0.1","26,847","±1,867","0.5%","±0.1","7,647","±1,033","0.3%","±0.1","15,449","±1,434","0.3%","±0.1","462","±155","0.0%","±0.1","9,071","±1,206","0.5%","±0.1","14,127","±1,771","0.4%","±0.1","2,893","±652","0.2%","±0.1","21,585","±1,767","0.2%","±0.1","5,923","±779","0.3%","±0.1","30,805","±1,805","0.2%","±0.1","35,689","±2,571","0.3%","±0.1","851","±315","0.1%","±0.1","16,410","±1,654","0.1%","±0.1","20,906","±1,653","0.5%","±0.1","30,284","±1,777","0.7%","±0.1","41,432","±2,487","0.3%","±0.1","1,040","±294","0.1%","±0.1","10,117","±1,156","0.2%","±0.1","964","±517","0.1%","±0.1","11,916","±1,460","0.2%","±0.1","290,102","±7,788","1.0%","±0.1","9,317","±1,432","0.3%","±0.1","730","±227","0.1%","±0.1","63,450","±2,994","0.7%","±0.1","82,624","±3,359","1.1%","±0.1","1,056","±306","0.1%","±0.1","6,282","±947","0.1%","±0.1","245","±150","0.0%","±0.1","136","±128","0.0%","±0.1"
"                Other Asian","3,388,901","±28,577","1.0%","±0.1","10,025","±1,011","0.2%","±0.1","9,811","±1,437","1.3%","±0.2","35,716","±2,514","0.5%","±0.1","14,146","±1,219","0.5%","±0.1","823,662","±12,254","2.1%","±0.1","41,444","±2,276","0.7%","±0.1","32,951","±2,641","0.9%","±0.1","5,825","±964","0.6%","±0.1","3,968","±625","0.6%","±0.1","91,168","±3,573","0.4%","±0.1","70,262","±3,587","0.6%","±0.1","63,611","±2,551","4.4%","±0.2","6,191","±807","0.3%","±0.1","116,255","±4,952","0.9%","±0.1","51,262","±2,614","0.8%","±0.1","27,147","±1,635","0.8%","±0.1","24,084","±1,421","0.8%","±0.1","18,637","±1,469","0.4%","±0.1","13,946","±1,119","0.3%","±0.1","3,530","±738","0.3%","±0.1","82,628","±3,799","1.3%","±0.1","85,439","±3,337","1.2%","±0.1","70,917","±2,810","0.7%","±0.1","154,141","±3,544","2.7%","±0.1","3,597","±607","0.1%","±0.1","20,932","±1,485","0.3%","±0.1","1,459","±433","0.1%","±0.1","16,840","±1,339","0.9%","±0.1","30,275","±2,191","1.0%","±0.1","8,022","±911","0.6%","±0.1","90,092","±4,242","1.0%","±0.1","5,550","±781","0.3%","±0.1","365,317","±9,125","1.8%","±0.1","68,425","±2,801","0.6%","±0.1","3,801","±575","0.5%","±0.1","67,483","±3,259","0.6%","±0.1","28,606","±1,773","0.7%","±0.1","34,149","±1,985","0.8%","±0.1","94,408","±3,747","0.7%","±0.1","12,097","±1,619","1.1%","±0.1","13,956","±1,480","0.3%","±0.1","4,630","±841","0.5%","±0.1","29,054","±2,168","0.4%","±0.1","282,745","±7,959","1.0%","±0.1","20,050","±1,563","0.6%","±0.1","2,998","±699","0.5%","±0.1","134,083","±4,803","1.5%","±0.1","107,765","±4,224","1.4%","±0.1","2,222","±384","0.1%","±0.1","82,851","±2,291","1.4%","±0.1","728","±266","0.1%","±0.1","171","±102","0.0%","±0.1"
"            Native Hawaiian and Other Pacific Islander","629,292","±5,735","0.2%","±0.1","2,564","±693","0.1%","±0.1","11,379","±567","1.6%","±0.1","14,434","±898","0.2%","±0.1","12,040","±830","0.4%","±0.1","147,827","±2,477","0.4%","±0.1","8,647","±740","0.1%","±0.1","1,806","±560","0.1%","±0.1","403","±166","0.0%","±0.1","378","±86","0.1%","±0.1","13,136","±909","0.1%","±0.1","7,338","±1,048","0.1%","±0.1","149,030","±2,762","10.3%","±0.2","3,098","±487","0.2%","±0.1","5,514","±729","0.0%","±0.1","2,345","±277","0.0%","±0.1","4,396","±358","0.1%","±0.1","2,586","±479","0.1%","±0.1","3,737","±574","0.1%","±0.1","2,884","±857","0.1%","±0.1","276","±83","0.0%","±0.1","2,556","±401","0.0%","±0.1","2,593","±465","0.0%","±0.1","2,670","±429","0.0%","±0.1","2,376","±351","0.0%","±0.1","1,411","±510","0.0%","±0.1","9,681","±559","0.2%","±0.1","485","±117","0.0%","±0.1","933","±243","0.0%","±0.1","22,581","±865","0.7%","±0.1","283","±129","0.0%","±0.1","2,658","±315","0.0%","±0.1","2,049","±543","0.1%","±0.1","9,671","±1,070","0.0%","±0.1","6,153","±667","0.1%","±0.1","1,127","±407","0.1%","±0.1","4,229","±538","0.0%","±0.1","7,706","±731","0.2%","±0.1","16,973","±896","0.4%","±0.1","4,614","±863","0.0%","±0.1","670","±232","0.1%","±0.1","3,642","±648","0.1%","±0.1","606","±351","0.1%","±0.1","5,037","±990","0.1%","±0.1","29,841","±1,700","0.1%","±0.1","31,483","±1,551","0.9%","±0.1","120","±62","0.0%","±0.1","5,679","±658","0.1%","±0.1","54,406","±1,456","0.7%","±0.1","513","±239","0.0%","±0.1","2,229","±488","0.0%","±0.1","499","±180","0.1%","±0.1","168","±105","0.0%","±0.1"
"                Chamorro","71,263","±3,329","0.0%","±0.1","400","±189","0.0%","±0.1","135","±88","0.0%","±0.1","3,115","±742","0.0%","±0.1","154","±97","0.0%","±0.1","19,571","±1,954","0.0%","±0.1","2,338","±686","0.0%","±0.1","366","±325","0.0%","±0.1","52","±70","0.0%","±0.1","124","±72","0.0%","±0.1","2,368","±644","0.0%","±0.1","1,661","±375","0.0%","±0.1","2,920","±922","0.2%","±0.1","289","±184","0.0%","±0.1","513","±160","0.0%","±0.1","312","±128","0.0%","±0.1","139","±114","0.0%","±0.1","283","±151","0.0%","±0.1","603","±250","0.0%","±0.1","663","±588","0.0%","±0.1","88","±63","0.0%","±0.1","522","±222","0.0%","±0.1","585","±252","0.0%","±0.1","292","±118","0.0%","±0.1","278","±131","0.0%","±0.1","215","±97","0.0%","±0.1","796","±294","0.0%","±0.1","5","±8","0.0%","±0.1","278","±157","0.0%","±0.1","3,603","±738","0.1%","±0.1","48","±54","0.0%","±0.1","388","±144","0.0%","±0.1","329","±192","0.0%","±0.1","1,017","±312","0.0%","±0.1","1,428","±344","0.0%","±0.1","52","±136","0.0%","±0.1","463","±161","0.0%","±0.1","519","±236","0.0%","±0.1","1,580","±471","0.0%","±0.1","650","±290","0.0%","±0.1","52","±73","0.0%","±0.1","771","±231","0.0%","±0.1","88","±141","0.0%","±0.1","506","±356","0.0%","±0.1","7,298","±1,090","0.0%","±0.1","823","±377","0.0%","±0.1","9","±15","0.0%","±0.1","1,673","±430","0.0%","±0.1","10,435","±1,364","0.1%","±0.1","19","±25","0.0%","±0.1","333","±180","0.0%","±0.1","114","±86","0.0%","±0.1","0","±35","0.0%","±0.1"
"                Native Hawaiian","184,176","±4,879","0.1%","±0.1","1,241","±599","0.0%","±0.1","1,665","±462","0.2%","±0.1","4,425","±649","0.1%","±0.1","380","±218","0.0%","±0.1","21,292","±1,618","0.1%","±0.1","2,108","±367","0.0%","±0.1","500","±310","0.0%","±0.1","61","±76","0.0%","±0.1","105","±68","0.0%","±0.1","3,374","±653","0.0%","±0.1","1,902","±539","0.0%","±0.1","89,485","±3,365","6.2%","±0.2","1,043","±410","0.1%","±0.1","2,241","±498","0.0%","±0.1","619","±205","0.0%","±0.1","278","±113","0.0%","±0.1","357","±148","0.0%","±0.1","923","±324","0.0%","±0.1","961","±400","0.0%","±0.1","112","±47","0.0%","±0.1","843","±260","0.0%","±0.1","923","±261","0.0%","±0.1","737","±174","0.0%","±0.1","484","±174","0.0%","±0.1","203","±172","0.0%","±0.1","1,654","±413","0.0%","±0.1","93","±60","0.0%","±0.1","317","±146","0.0%","±0.1","7,868","±936","0.3%","±0.1","177","±109","0.0%","±0.1","565","±195","0.0%","±0.1","843","±258","0.0%","±0.1","2,268","±513","0.0%","±0.1","1,767","±387","0.0%","±0.1","457","±322","0.1%","±0.1","1,202","±300","0.0%","±0.1","1,353","±481","0.0%","±0.1","3,987","±667","0.1%","±0.1","2,479","±736","0.0%","±0.1","217","±140","0.0%","±0.1","681","±215","0.0%","±0.1","77","±54","0.0%","±0.1","1,538","±506","0.0%","±0.1","7,972","±1,400","0.0%","±0.1","2,482","±512","0.1%","±0.1","61","±56","0.0%","±0.1","1,435","±327","0.0%","±0.1","7,353","±786","0.1%","±0.1","172","±103","0.0%","±0.1","679","±180","0.0%","±0.1","217","±147","0.0%","±0.1","80","±68","0.0%","±0.1"
"                Samoan","114,783","±4,166","0.0%","±0.1","339","±167","0.0%","±0.1","7,051","±1,051","1.0%","±0.1","2,281","±491","0.0%","±0.1","226","±146","0.0%","±0.1","35,976","±2,549","0.1%","±0.1","1,446","±369","0.0%","±0.1","243","±209","0.0%","±0.1","95","±87","0.0%","±0.1","0","±34","0.0%","±0.1","1,713","±420","0.0%","±0.1","780","±287","0.0%","±0.1","13,072","±1,619","0.9%","±0.1","443","±188","0.0%","±0.1","1,080","±490","0.0%","±0.1","420","±187","0.0%","±0.1","456","±141","0.0%","±0.1","348","±161","0.0%","±0.1","301","±142","0.0%","±0.1","881","±578","0.0%","±0.1","38","±26","0.0%","±0.1","346","±196","0.0%","±0.1","374","±191","0.0%","±0.1","457","±179","0.0%","±0.1","338","±151","0.0%","±0.1","138","±120","0.0%","±0.1","2,326","±386","0.0%","±0.1","132","±50","0.0%","±0.1","85","±73","0.0%","±0.1","5,350","±976","0.2%","±0.1","18","±22","0.0%","±0.1","438","±193","0.0%","±0.1","343","±302","0.0%","±0.1","1,465","±387","0.0%","±0.1","854","±227","0.0%","±0.1","115","±122","0.0%","±0.1","889","±288","0.0%","±0.1","564","±136","0.0%","±0.1","1,642","±545","0.0%","±0.1","277","±120","0.0%","±0.1","71","±62","0.0%","±0.1","353","±156","0.0%","±0.1","102","±100","0.0%","±0.1","501","±209","0.0%","±0.1","4,497","±779","0.0%","±0.1","9,021","±1,206","0.3%","±0.1","17","±17","0.0%","±0.1","902","±259","0.0%","±0.1","15,500","±1,524","0.2%","±0.1","23","±23","0.0%","±0.1","382","±284","0.0%","±0.1","74","±83","0.0%","±0.1","69","±74","0.0%","±0.1"
