"Label (Grouping)","United States!!Estimate","United States!!Margin of Error","United States!!Percent","United States!!Percent Margin of Error","Alabama!!Estimate","Alabama!!Margin of Error","Alabama!!Percent","Alabama!!Percent Margin of Error","Alaska!!Estimate","Alaska!!Margin of Error","Alaska!!Percent","Alaska!!Percent Margin of Error","Arizona!!Estimate","Arizona!!Margin of Error","Arizona!!Percent","Arizona!!Percent Margin of Error","Arkansas!!Estimate","Arkansas!!Margin of Error","Arkansas!!Percent","Arkansas!!Percent Margin of Error","California!!Estimate","California!!Margin of Error","California!!Percent","California!!Percent Margin of Error","Colorado!!Estimate","Colorado!!Margin of Error","Colorado!!Percent","Colorado!!Percent Margin of Error","Connecticut!!Estimate","Connecticut!!Margin of Error","Connecticut!!Percent","Connecticut!!Percent Margin of Error","Delaware!!Estimate","Delaware!!Margin of Error","Delaware!!Percent","Delaware!!Percent Margin of Error","District of Columbia!!Estimate","District of Columbia!!Margin of Error","District of Columbia!!Percent","District of Columbia!!Percent Margin of Error","Florida!!Estimate","Florida!!Margin of Error","Florida!!Percent","Florida!!Percent Margin of Error","Georgia!!Estimate","Georgia!!Margin of Error","Georgia!!Percent","Georgia!!Percent Margin of Error","Hawaii!!Estimate","Hawaii!!Margin of Error","Hawaii!!Percent","Hawaii!!Percent Margin of Error","Idaho!!Estimate","Idaho!!Margin of Error","Idaho!!Percent","Idaho!!Percent Margin of Error","Illinois!!Estimate","Illinois!!Margin of Error","Illinois!!Percent","Illinois!!Percent Margin of Error","Indiana!!Estimate","Indiana!!Margin of Error","Indiana!!Percent","Indiana!!Percent Margin of Error","Iowa!!Estimate","Iowa!!Margin of Error","Iowa!!Percent","Iowa!!Percent Margin of Error","Kansas!!Estimate","Kansas!!Margin of Error","Kansas!!Percent","Kansas!!Percent Margin of Error","Kentucky!!Estimate","Kentucky!!Margin of Error","Kentucky!!Percent","Kentucky!!Percent Margin of Error","Louisiana!!Estimate","Louisiana!!Margin of Error","Louisiana!!Percent","Louisiana!!Percent Margin of Error","Maine!!Estimate","Maine!!Margin of Error","Maine!!Percent","Maine!!Percent Margin of Error","Maryland!!Estimate","Maryland!!Margin of Error","Maryland!!Percent","Maryland!!Percent Margin of Error","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","Michigan!!Estimate","Michigan!!Margin of Error","Michigan!!Percent","Michigan!!Percent Margin of Error","Minnesota!!Estimate","Minnesota!!Margin of Error","Minnesota!!Percent","Minnesota!!Percent Margin of Error","Mississippi!!Estimate","Mississippi!!Margin of Error","Mississippi!!Percent","Mississippi!!Percent Margin of Error","Missouri!!Estimate","Missouri!!Margin of Error","Missouri!!Percent","Missouri!!Percent Margin of Error","Montana!!Estimate","Montana!!Margin of Error","Montana!!Percent","Montana!!Percent Margin of Error","Nebraska!!Estimate","Nebraska!!Margin of Error","Nebraska!!Percent","Nebraska!!Percent Margin of Error","Nevada!!Estimate","Nevada!!Margin of Error","Nevada!!Percent","Nevada!!Percent Margin of Error","New Hampshire!!Estimate","New Hampshire!!Margin of Error","New Hampshire!!Percent","New Hampshire!!Percent Margin of Error","New Jersey!!Estimate","New Jersey!!Margin of Error","New Jersey!!Percent","New Jersey!!Percent Margin of Error","New Mexico!!Estimate","New Mexico!!Margin of Error","New Mexico!!Percent","New Mexico!!Percent Margin of Error","New York!!Estimate","New York!!Margin of Error","New York!!Percent","New York!!Percent Margin of Error","North Carolina!!Estimate","North Carolina!!Margin of Error","North Carolina!!Percent","North Carolina!!Percent Margin of Error","North Dakota!!Estimate","North Dakota!!Margin of Error","North Dakota!!Percent","North Dakota!!Percent Margin of Error","Ohio!!Estimate","Ohio!!Margin of Error","Ohio!!Percent","Ohio!!Percent Margin of Error","Oklahoma!!Estimate","Oklahoma!!Margin of Error","Oklahoma!!Percent","Oklahoma!!Percent Margin of Error","Oregon!!Estimate","Oregon!!Margin of Error","Oregon!!Percent","Oregon!!Percent Margin of Error","Pennsylvania!!Estimate","Pennsylvania!!Margin of Error","Pennsylvania!!Percent","Pennsylvania!!Percent Margin of Error","Rhode Island!!Estimate","Rhode Island!!Margin of Error","Rhode Island!!Percent","Rhode Island!!Percent Margin of Error","South Carolina!!Estimate","South Carolina!!Margin of Error","South Carolina!!Percent","South Carolina!!Percent Margin of Error","South Dakota!!Estimate","South Dakota!!Margin of Error","South Dakota!!Percent","South Dakota!!Percent Margin of Error","Tennessee!!Estimate","Tennessee!!Margin of Error","Tennessee!!Percent","Tennessee!!Percent Margin of Error","Texas!!Estimate","Texas!!Margin of Error","Texas!!Percent","Texas!!Percent Margin of Error","Utah!!Estimate","Utah!!Margin of Error","Utah!!Percent","Utah!!Percent Margin of Error","Vermont!!Estimate","Vermont!!Margin of Error","Vermont!!Percent","Vermont!!Percent Margin of Error","Virginia!!Estimate","Virginia!!Margin of Error","Virginia!!Percent","Virginia!!Percent Margin of Error","Washington!!Estimate","Washington!!Margin of Error","Washington!!Percent","Washington!!Percent Margin of Error","West Virginia!!Estimate","West Virginia!!Margin of Error","West Virginia!!Percent","West Virginia!!Percent Margin of Error","Wisconsin!!Estimate","Wisconsin!!Margin of Error","Wisconsin!!Percent","Wisconsin!!Percent Margin of Error","Wyoming!!Estimate","Wyoming!!Margin of Error","Wyoming!!Percent","Wyoming!!Percent Margin of Error","Puerto Rico!!Estimate","Puerto Rico!!Margin of Error","Puerto Rico!!Percent","Puerto Rico!!Percent Margin of Error"
"        18 years and over","257,883,888","±3,902","77.9%","±0.1","3,917,450","±414","77.9%","±0.1","555,483","±257","75.6%","±0.1","5,578,819","±244","77.8%","±0.1","2,321,401","±498","76.9%","±0.1","30,581,534","±443","77.7%","±0.1","4,529,480","±580","78.5%","±0.1","2,868,440","±90","79.4%","±0.1","786,933","±52","79.2%","±0.1","546,531","±82","81.5%","±0.1","17,399,100","±510","80.4%","±0.1","8,209,780","±809","76.6%","±0.1","1,145,270","±116","79.0%","±0.1","1,399,330","±318","75.5%","±0.1","9,937,157","±501","77.9%","±0.1","5,206,942","±375","76.7%","±0.1","2,458,518","±483","77.1%","±0.1","2,234,510","±444","76.1%","±0.1","3,491,455","±824","77.5%","±0.1","3,557,969","±459","76.7%","±0.1","1,116,133","±132","81.7%","±0.1","4,801,413","±216","77.9%","±0.1","5,617,189","±530","80.4%","±0.1","7,908,457","±294","78.6%","±0.1","4,388,208","±224","77.0%","±0.1","2,267,770","±483","76.6%","±0.1","4,779,947","±532","77.7%","±0.1","860,493","±246","78.8%","±0.1","1,478,504","±325","75.5%","±0.1","2,415,125","±320","77.8%","±0.1","1,123,422","±156","81.4%","±0.1","7,233,502","±214","78.2%","±0.1","1,638,985","±485","77.6%","±0.1","15,865,936","±389","79.4%","±0.1","8,186,326","±502","78.2%","±0.1","594,141","±250","76.5%","±0.1","9,181,361","±465","78.0%","±0.1","3,020,053","±336","76.1%","±0.1","3,373,396","±331","79.8%","±0.1","10,324,646","±316","79.5%","±0.1","885,926","±96","81.0%","±0.1","4,038,823","±491","78.5%","±0.1","673,730","±329","75.7%","±0.1","5,397,292","±739","78.0%","±0.1","21,847,214","±891","74.7%","±0.1","2,347,812","±270","71.5%","±0.1","526,999","±134","81.9%","±0.1","6,747,685","±723","78.2%","±0.1","6,025,552","±335","78.4%","±0.1","1,433,183","±587","79.9%","±0.1","4,612,987","±231","78.4%","±0.1","445,576","±333","77.1%","±0.1","2,706,206","*****","82.7%","*****"
"        21 years and over","244,284,060","±22,865","73.8%","±0.1","3,690,888","±3,347","73.4%","±0.1","527,002","±882","71.7%","±0.1","5,282,100","±3,123","73.6%","±0.1","2,192,687","±1,998","72.6%","±0.1","28,974,729","±6,210","73.6%","±0.1","4,296,796","±2,904","74.5%","±0.1","2,711,792","±1,625","75.1%","±0.1","746,056","±836","75.1%","±0.1","522,575","±715","77.9%","±0.1","16,618,503","±5,172","76.8%","±0.1","7,745,345","±3,962","72.2%","±0.1","1,098,583","±1,095","75.7%","±0.1","1,311,222","±1,615","70.7%","±0.1","9,429,297","±3,695","73.9%","±0.1","4,910,750","±2,946","72.4%","±0.1","2,311,253","±2,319","72.5%","±0.1","2,099,912","±1,841","71.5%","±0.1","3,307,791","±2,640","73.5%","±0.1","3,363,097","±2,392","72.5%","±0.1","1,066,962","±977","78.1%","±0.1","4,564,685","±2,324","74.1%","±0.1","5,309,144","±2,663","76.0%","±0.1","7,489,390","±3,087","74.5%","±0.1","4,166,002","±2,183","73.1%","±0.1","2,130,096","±2,688","72.0%","±0.1","4,528,367","±2,782","73.6%","±0.1","817,773","±1,195","74.9%","±0.1","1,394,677","±1,298","71.2%","±0.1","2,303,784","±1,561","74.2%","±0.1","1,067,193","±1,286","77.4%","±0.1","6,892,282","±2,999","74.5%","±0.1","1,550,183","±1,924","73.4%","±0.1","15,084,936","±4,262","75.4%","±0.1","7,734,909","±3,584","73.9%","±0.1","556,836","±1,023","71.7%","±0.1","8,699,378","±3,408","73.9%","±0.1","2,843,673","±1,969","71.6%","±0.1","3,216,089","±2,262","76.0%","±0.1","9,779,587","±3,301","75.3%","±0.1","830,563","±1,019","75.9%","±0.1","3,817,933","±3,023","74.2%","±0.1","636,815","±1,010","71.5%","±0.1","5,121,854","±3,134","74.0%","±0.1","20,579,388","±6,726","70.4%","±0.1","2,190,360","±1,953","66.7%","±0.1","494,285","±797","76.8%","±0.1","6,378,104","±3,256","74.0%","±0.1","5,748,742","±2,479","74.8%","±0.1","1,360,251","±1,973","75.9%","±0.1","4,367,524","±2,574","74.3%","±0.1","421,917","±1,017","73.0%","±0.2","2,574,746","±1,748","78.7%","±0.1"
"        62 years and over","67,047,453","±24,198","20.3%","±0.1","1,069,017","±3,215","21.3%","±0.1","120,386","±1,384","16.4%","±0.2","1,553,635","±3,269","21.7%","±0.1","629,727","±2,491","20.9%","±0.1","7,194,531","±6,891","18.3%","±0.1","1,055,425","±3,106","18.3%","±0.1","776,376","±2,622","21.5%","±0.1","238,457","±1,416","24.0%","±0.1","104,108","±1,181","15.5%","±0.2","5,364,561","±7,737","24.8%","±0.1","1,906,862","±5,262","17.8%","±0.1","335,369","±1,634","23.1%","±0.1","369,881","±1,864","19.9%","±0.1","2,538,685","±4,794","19.9%","±0.1","1,350,804","±3,688","19.9%","±0.1","683,925","±1,985","21.4%","±0.1","588,983","±2,261","20.1%","±0.1","932,693","±2,946","20.7%","±0.1","920,096","±3,911","19.8%","±0.1","357,200","±1,837","26.1%","±0.1","1,224,616","±3,158","19.9%","±0.1","1,474,024","±3,501","21.1%","±0.1","2,204,912","±4,500","21.9%","±0.1","1,159,712","±2,719","20.4%","±0.1","602,274","±2,450","20.4%","±0.1","1,308,118","±3,515","21.3%","±0.1","258,224","±1,292","23.7%","±0.1","389,790","±1,880","19.9%","±0.1","614,563","±2,484","19.8%","±0.1","323,253","±1,638","23.4%","±0.1","1,886,627","±4,438","20.4%","±0.1","465,220","±2,138","22.0%","±0.1","4,160,388","±6,110","20.8%","±0.1","2,141,444","±4,410","20.5%","±0.1","150,370","±1,014","19.4%","±0.1","2,533,128","±4,526","21.5%","±0.1","777,420","±2,079","19.6%","±0.1","937,312","±2,833","22.2%","±0.1","2,978,996","±5,241","22.9%","±0.1","240,543","±1,805","22.0%","±0.2","1,145,756","±3,624","22.3%","±0.1","189,478","±1,181","21.3%","±0.1","1,418,860","±3,861","20.5%","±0.1","4,684,356","±7,836","16.0%","±0.1","463,005","±2,037","14.1%","±0.1","161,403","±1,008","25.1%","±0.2","1,696,224","±3,873","19.7%","±0.1","1,517,583","±4,742","19.7%","±0.1","445,258","±1,707","24.8%","±0.1","1,280,015","±2,980","21.8%","±0.1","123,860","±852","21.4%","±0.1","852,163","±2,847","26.0%","±0.1"
"        65 years and over","54,737,648","±4,937","16.5%","±0.1","871,034","±675","17.3%","±0.1","94,160","±498","12.8%","±0.1","1,297,802","±280","18.1%","±0.1","519,434","±747","17.2%","±0.1","5,865,300","±678","14.9%","±0.1","855,353","±542","14.8%","±0.1","629,108","±397","17.4%","±0.1","195,016","±17","19.6%","±0.1","84,451","±68","12.6%","±0.1","4,520,647","±818","20.9%","±0.1","1,540,445","±1,087","14.4%","±0.1","279,708","±122","19.3%","±0.1","302,543","±529","16.3%","±0.1","2,070,907","±754","16.2%","±0.1","1,097,201","±932","16.2%","±0.1","560,125","±665","17.6%","±0.1","478,994","±585","16.3%","±0.1","756,439","±817","16.8%","±0.1","743,243","±551","16.0%","±0.1","293,488","±270","21.5%","±0.1","986,154","±466","16.0%","±0.1","1,195,589","±356","17.1%","±0.1","1,786,825","±652","17.8%","±0.1","939,396","±571","16.5%","±0.1","487,750","±698","16.5%","±0.1","1,062,483","±724","17.3%","±0.1","211,501","±407","19.4%","±0.1","316,709","±553","16.2%","±0.1","503,234","±428","16.2%","±0.1","261,749","±350","19.0%","±0.1","1,532,614","±333","16.6%","±0.1","382,672","±556","18.1%","±0.1","3,402,284","±660","17.0%","±0.1","1,747,925","±969","16.7%","±0.1","123,220","±491","15.9%","±0.1","2,068,562","±901","17.6%","±0.1","632,751","±516","15.9%","±0.1","773,258","±582","18.3%","±0.1","2,434,405","±574","18.7%","±0.1","195,378","±330","17.9%","±0.1","938,517","±493","18.2%","±0.1","153,979","±429","17.3%","±0.1","1,155,313","±974","16.7%","±0.1","3,768,977","±1,376","12.9%","±0.1","374,344","±475","11.4%","±0.1","130,760","±249","20.3%","±0.1","1,381,006","±895","16.0%","±0.1","1,228,940","±512","16.0%","±0.1","366,444","±597","20.4%","±0.1","1,038,620","±559","17.7%","±0.1","100,891","±375","17.5%","±0.1","722,934","*****","22.1%","*****"
"        18 years and over","257,883,888","±3,902","257,883,888","(X)","3,917,450","±414","3,917,450","(X)","555,483","±257","555,483","(X)","5,578,819","±244","5,578,819","(X)","2,321,401","±498","2,321,401","(X)","30,581,534","±443","30,581,534","(X)","4,529,480","±580","4,529,480","(X)","2,868,440","±90","2,868,440","(X)","786,933","±52","786,933","(X)","546,531","±82","546,531","(X)","17,399,100","±510","17,399,100","(X)","8,209,780","±809","8,209,780","(X)","1,145,270","±116","1,145,270","(X)","1,399,330","±318","1,399,330","(X)","9,937,157","±501","9,937,157","(X)","5,206,942","±375","5,206,942","(X)","2,458,518","±483","2,458,518","(X)","2,234,510","±444","2,234,510","(X)","3,491,455","±824","3,491,455","(X)","3,557,969","±459","3,557,969","(X)","1,116,133","±132","1,116,133","(X)","4,801,413","±216","4,801,413","(X)","5,617,189","±530","5,617,189","(X)","7,908,457","±294","7,908,457","(X)","4,388,208","±224","4,388,208","(X)","2,267,770","±483","2,267,770","(X)","4,779,947","±532","4,779,947","(X)","860,493","±246","860,493","(X)","1,478,504","±325","1,478,504","(X)","2,415,125","±320","2,415,125","(X)","1,123,422","±156","1,123,422","(X)","7,233,502","±214","7,233,502","(X)","1,638,985","±485","1,638,985","(X)","15,865,936","±389","15,865,936","(X)","8,186,326","±502","8,186,326","(X)","594,141","±250","594,141","(X)","9,181,361","±465","9,181,361","(X)","3,020,053","±336","3,020,053","(X)","3,373,396","±331","3,373,396","(X)","10,324,646","±316","10,324,646","(X)","885,926","±96","885,926","(X)","4,038,823","±491","4,038,823","(X)","673,730","±329","673,730","(X)","5,397,292","±739","5,397,292","(X)","21,847,214","±891","21,847,214","(X)","2,347,812","±270","2,347,812","(X)","526,999","±134","526,999","(X)","6,747,685","±723","6,747,685","(X)","6,025,552","±335","6,025,552","(X)","1,433,183","±587","1,433,183","(X)","4,612,987","±231","4,612,987","(X)","445,576","±333","445,576","(X)","2,706,206","*****","2,706,206","(X)"
"            Male","126,712,151","±4,687","49.1%","±0.1","1,878,392","±721","47.9%","±0.1","294,462","±431","53.0%","±0.1","2,773,826","±375","49.7%","±0.1","1,134,120","±698","48.9%","±0.1","15,213,846","±653","49.7%","±0.1","2,291,276","±744","50.6%","±0.1","1,389,938","±241","48.5%","±0.1","377,945","±48","48.0%","±0.1","257,886","±84","47.2%","±0.1","8,479,837","±853","48.7%","±0.1","3,959,735","±1,220","48.2%","±0.1","574,413","±135","50.2%","±0.1","700,251","±454","50.0%","±0.1","4,870,285","±844","49.0%","±0.1","2,558,293","±934","49.1%","±0.1","1,224,164","±710","49.8%","±0.1","1,114,726","±678","49.9%","±0.1","1,714,155","±950","49.1%","±0.1","1,721,784","±651","48.4%","±0.1","545,204","±287","48.8%","±0.1","2,307,872","±330","48.1%","±0.1","2,718,440","±606","48.4%","±0.1","3,890,492","±565","49.2%","±0.1","2,189,306","±524","49.9%","±0.1","1,085,881","±756","47.9%","±0.1","2,333,741","±832","48.8%","±0.1","434,782","±383","50.5%","±0.1","737,884","±514","49.9%","±0.1","1,215,598","±422","50.3%","±0.1","558,485","±323","49.7%","±0.1","3,524,824","±245","48.7%","±0.1","810,902","±622","49.5%","±0.1","7,666,589","±711","48.3%","±0.1","3,964,388","±792","48.4%","±0.1","305,104","±465","51.4%","±0.1","4,487,124","±772","48.9%","±0.1","1,494,058","±569","49.5%","±0.1","1,673,259","±571","49.6%","±0.1","5,044,837","±550","48.9%","±0.1","430,251","±172","48.6%","±0.1","1,945,506","±566","48.2%","±0.1","341,151","±571","50.6%","±0.1","2,620,518","±1,049","48.6%","±0.1","10,846,487","±1,489","49.6%","±0.1","1,183,697","±436","50.4%","±0.1","259,596","±331","49.3%","±0.1","3,306,075","±1,070","49.0%","±0.1","3,025,293","±529","50.2%","±0.1","709,831","±701","49.5%","±0.1","2,297,714","±347","49.8%","±0.1","227,928","±509","51.2%","±0.1","1,262,744","*****","46.7%","*****"
"            Female","131,171,737","±4,002","50.9%","±0.1","2,039,058","±643","52.1%","±0.1","261,021","±461","47.0%","±0.1","2,804,993","±277","50.3%","±0.1","1,187,281","±599","51.1%","±0.1","15,367,688","±569","50.3%","±0.1","2,238,204","±704","49.4%","±0.1","1,478,502","±229","51.5%","±0.1","408,988","±50","52.0%","±0.1","288,645","±44","52.8%","±0.1","8,919,263","±804","51.3%","±0.1","4,250,045","±1,140","51.8%","±0.1","570,857","±51","49.8%","±0.1","699,079","±401","50.0%","±0.1","5,066,872","±723","51.0%","±0.1","2,648,649","±885","50.9%","±0.1","1,234,354","±664","50.2%","±0.1","1,119,784","±598","50.1%","±0.1","1,777,300","±1,017","50.9%","±0.1","1,836,185","±654","51.6%","±0.1","570,929","±262","51.2%","±0.1","2,493,541","±309","51.9%","±0.1","2,898,749","±437","51.6%","±0.1","4,017,965","±535","50.8%","±0.1","2,198,902","±517","50.1%","±0.1","1,181,889","±590","52.1%","±0.1","2,446,206","±698","51.2%","±0.1","425,711","±378","49.5%","±0.1","740,620","±479","50.1%","±0.1","1,199,527","±296","49.7%","±0.1","564,937","±263","50.3%","±0.1","3,708,678","±252","51.3%","±0.1","828,083","±442","50.5%","±0.1","8,199,347","±608","51.7%","±0.1","4,221,938","±784","51.6%","±0.1","289,037","±435","48.6%","±0.1","4,694,237","±795","51.1%","±0.1","1,525,995","±515","50.5%","±0.1","1,700,137","±532","50.4%","±0.1","5,279,809","±459","51.1%","±0.1","455,675","±137","51.4%","±0.1","2,093,317","±577","51.8%","±0.1","332,579","±593","49.4%","±0.1","2,776,774","±868","51.4%","±0.1","11,000,727","±1,293","50.4%","±0.1","1,164,115","±462","49.6%","±0.1","267,403","±318","50.7%","±0.1","3,441,610","±1,013","51.0%","±0.1","3,000,259","±476","49.8%","±0.1","723,352","±565","50.5%","±0.1","2,315,273","±375","50.2%","±0.1","217,648","±452","48.8%","±0.1","1,443,462","*****","53.3%","*****"
"            Sex ratio (males per 100 females)","96.6","±0.1","(X)","(X)","92.1","±0.1","(X)","(X)","112.8","±0.3","(X)","(X)","98.9","±0.1","(X)","(X)","95.5","±0.1","(X)","(X)","99.0","±0.1","(X)","(X)","102.4","±0.1","(X)","(X)","94.0","±0.1","(X)","(X)","92.4","±0.1","(X)","(X)","89.3","±0.1","(X)","(X)","95.1","±0.1","(X)","(X)","93.2","±0.1","(X)","(X)","100.6","±0.1","(X)","(X)","100.2","±0.1","(X)","(X)","96.1","±0.1","(X)","(X)","96.6","±0.1","(X)","(X)","99.2","±0.1","(X)","(X)","99.5","±0.1","(X)","(X)","96.4","±0.1","(X)","(X)","93.8","±0.1","(X)","(X)","95.5","±0.1","(X)","(X)","92.6","±0.1","(X)","(X)","93.8","±0.1","(X)","(X)","96.8","±0.1","(X)","(X)","99.6","±0.1","(X)","(X)","91.9","±0.1","(X)","(X)","95.4","±0.1","(X)","(X)","102.1","±0.2","(X)","(X)","99.6","±0.1","(X)","(X)","101.3","±0.1","(X)","(X)","98.9","±0.1","(X)","(X)","95.0","±0.1","(X)","(X)","97.9","±0.1","(X)","(X)","93.5","±0.1","(X)","(X)","93.9","±0.1","(X)","(X)","105.6","±0.3","(X)","(X)","95.6","±0.1","(X)","(X)","97.9","±0.1","(X)","(X)","98.4","±0.1","(X)","(X)","95.5","±0.1","(X)","(X)","94.4","±0.1","(X)","(X)","92.9","±0.1","(X)","(X)","102.6","±0.3","(X)","(X)","94.4","±0.1","(X)","(X)","98.6","±0.1","(X)","(X)","101.7","±0.1","(X)","(X)","97.1","±0.2","(X)","(X)","96.1","±0.1","(X)","(X)","100.8","±0.1","(X)","(X)","98.1","±0.2","(X)","(X)","99.2","±0.1","(X)","(X)","104.7","±0.4","(X)","(X)","87.5","*****","(X)","(X)"
"        65 years and over","54,737,648","±4,937","54,737,648","(X)","871,034","±675","871,034","(X)","94,160","±498","94,160","(X)","1,297,802","±280","1,297,802","(X)","519,434","±747","519,434","(X)","5,865,300","±678","5,865,300","(X)","855,353","±542","855,353","(X)","629,108","±397","629,108","(X)","195,016","±17","195,016","(X)","84,451","±68","84,451","(X)","4,520,647","±818","4,520,647","(X)","1,540,445","±1,087","1,540,445","(X)","279,708","±122","279,708","(X)","302,543","±529","302,543","(X)","2,070,907","±754","2,070,907","(X)","1,097,201","±932","1,097,201","(X)","560,125","±665","560,125","(X)","478,994","±585","478,994","(X)","756,439","±817","756,439","(X)","743,243","±551","743,243","(X)","293,488","±270","293,488","(X)","986,154","±466","986,154","(X)","1,195,589","±356","1,195,589","(X)","1,786,825","±652","1,786,825","(X)","939,396","±571","939,396","(X)","487,750","±698","487,750","(X)","1,062,483","±724","1,062,483","(X)","211,501","±407","211,501","(X)","316,709","±553","316,709","(X)","503,234","±428","503,234","(X)","261,749","±350","261,749","(X)","1,532,614","±333","1,532,614","(X)","382,672","±556","382,672","(X)","3,402,284","±660","3,402,284","(X)","1,747,925","±969","1,747,925","(X)","123,220","±491","123,220","(X)","2,068,562","±901","2,068,562","(X)","632,751","±516","632,751","(X)","773,258","±582","773,258","(X)","2,434,405","±574","2,434,405","(X)","195,378","±330","195,378","(X)","938,517","±493","938,517","(X)","153,979","±429","153,979","(X)","1,155,313","±974","1,155,313","(X)","3,768,977","±1,376","3,768,977","(X)","374,344","±475","374,344","(X)","130,760","±249","130,760","(X)","1,381,006","±895","1,381,006","(X)","1,228,940","±512","1,228,940","(X)","366,444","±597","366,444","(X)","1,038,620","±559","1,038,620","(X)","100,891","±375","100,891","(X)","722,934","*****","722,934","(X)"
"            Male","24,482,007","±3,262","44.7%","±0.1","381,165","±483","43.8%","±0.1","46,776","±495","49.7%","±0.3","598,164","±200","46.1%","±0.1","231,515","±397","44.6%","±0.1","2,624,947","±475","44.8%","±0.1","393,735","±441","46.0%","±0.1","278,526","±259","44.3%","±0.1","87,631","±4","44.9%","±0.1","34,821","±48","41.2%","±0.1","2,040,873","±635","45.1%","±0.1","674,785","±910","43.8%","±0.1","127,399","±80","45.5%","±0.1","143,426","±379","47.4%","±0.1","913,008","±568","44.1%","±0.1","487,662","±754","44.4%","±0.1","253,242","±479","45.2%","±0.1","216,565","±448","45.2%","±0.1","337,641","±547","44.6%","±0.1","328,992","±413","44.3%","±0.1","134,243","±193","45.7%","±0.1","428,428","±382","43.4%","±0.1","523,813","±301","43.8%","±0.1","805,816","±425","45.1%","±0.1","430,060","±379","45.8%","±0.1","213,023","±455","43.7%","±0.1","472,206","±519","44.4%","±0.1","101,516","±271","48.0%","±0.1","143,505","±363","45.3%","±0.1","237,811","±319","47.3%","±0.1","120,658","±296","46.1%","±0.1","667,666","±212","43.6%","±0.1","175,826","±380","45.9%","±0.1","1,477,865","±508","43.4%","±0.1","769,588","±617","44.0%","±0.1","56,883","±232","46.2%","±0.2","916,857","±652","44.3%","±0.1","283,529","±387","44.8%","±0.1","355,299","±337","45.9%","±0.1","1,076,870","±368","44.2%","±0.1","85,459","±219","43.7%","±0.1","419,040","±336","44.6%","±0.1","71,926","±284","46.7%","±0.1","514,159","±622","44.5%","±0.1","1,691,442","±1,064","44.9%","±0.1","175,437","±310","46.9%","±0.1","60,699","±191","46.4%","±0.1","614,033","±637","44.5%","±0.1","563,014","±379","45.8%","±0.1","167,418","±428","45.7%","±0.1","478,089","±423","46.0%","±0.1","48,956","±256","48.5%","±0.2","312,636","*****","43.2%","*****"
"            Female","30,255,641","±3,399","55.3%","±0.1","489,869","±400","56.2%","±0.1","47,384","±257","50.3%","±0.3","699,638","±175","53.9%","±0.1","287,919","±597","55.4%","±0.1","3,240,353","±467","55.2%","±0.1","461,618","±442","54.0%","±0.1","350,582","±273","55.7%","±0.1","107,385","±16","55.1%","±0.1","49,630","±49","58.8%","±0.1","2,479,774","±526","54.9%","±0.1","865,660","±812","56.2%","±0.1","152,309","±94","54.5%","±0.1","159,117","±341","52.6%","±0.1","1,157,899","±465","55.9%","±0.1","609,539","±680","55.6%","±0.1","306,883","±427","54.8%","±0.1","262,429","±438","54.8%","±0.1","418,798","±579","55.4%","±0.1","414,251","±414","55.7%","±0.1","159,245","±229","54.3%","±0.1","557,726","±271","56.6%","±0.1","671,776","±208","56.2%","±0.1","981,009","±459","54.9%","±0.1","509,336","±438","54.2%","±0.1","274,727","±438","56.3%","±0.1","590,277","±565","55.6%","±0.1","109,985","±297","52.0%","±0.1","173,204","±352","54.7%","±0.1","265,423","±247","52.7%","±0.1","141,091","±224","53.9%","±0.1","864,948","±282","56.4%","±0.1","206,846","±343","54.1%","±0.1","1,924,419","±492","56.6%","±0.1","978,337","±751","56.0%","±0.1","66,337","±439","53.8%","±0.2","1,151,705","±623","55.7%","±0.1","349,222","±351","55.2%","±0.1","417,959","±454","54.1%","±0.1","1,357,535","±422","55.8%","±0.1","109,919","±202","56.3%","±0.1","519,477","±392","55.4%","±0.1","82,053","±295","53.3%","±0.1","641,154","±709","55.5%","±0.1","2,077,535","±999","55.1%","±0.1","198,907","±333","53.1%","±0.1","70,061","±212","53.6%","±0.1","766,973","±654","55.5%","±0.1","665,926","±393","54.2%","±0.1","199,026","±442","54.3%","±0.1","560,531","±324","54.0%","±0.1","51,935","±299","51.5%","±0.2","410,298","*****","56.8%","*****"
