state,date,year,month,unemployment_rate,disaster_count_month,disaster_exposure_12m
Arizona,2009-11-01,2009,11,10.1,0,3.0
Arizona,2009-12-01,2009,12,10.2,0,3.0
Arizona,2010-01-01,2010,1,10.9,5,8.0
Arizona,2010-02-01,2010,2,10.7,0,8.0
Arizona,2010-03-01,2010,3,10.4,14,22.0
Arizona,2010-04-01,2010,4,10.1,0,22.0
Arizona,2010-05-01,2010,5,10.2,0,21.0
Arizona,2010-06-01,2010,6,10.6,2,23.0
Arizona,2010-07-01,2010,7,10.9,0,23.0
Arizona,2010-08-01,2010,8,10.7,0,22.0
Arizona,2010-09-01,2010,9,10.3,0,22.0
Arizona,2010-10-01,2010,10,10.0,2,23.0
Arizona,2010-11-01,2010,11,10.0,0,23.0
Arizona,2010-12-01,2010,12,9.6,1,24.0
Arizona,2011-01-01,2011,1,10.2,0,19.0
Arizona,2011-02-01,2011,2,9.7,0,19.0
Arizona,2011-03-01,2011,3,9.3,0,5.0
Arizona,2011-04-01,2011,4,9.1,0,5.0
Arizona,2011-05-01,2011,5,9.0,1,6.0
Arizona,2011-06-01,2011,6,10.4,3,7.0
Arizona,2011-07-01,2011,7,10.3,0,7.0
Arizona,2011-08-01,2011,8,9.9,0,7.0
Arizona,2011-09-01,2011,9,9.5,0,7.0
Arizona,2011-10-01,2011,10,9.3,0,5.0
Arizona,2011-11-01,2011,11,8.6,0,5.0
Arizona,2011-12-01,2011,12,8.6,0,4.0
Arizona,2012-01-01,2012,1,8.9,0,4.0
Arizona,2012-02-01,2012,2,8.6,0,4.0
Arizona,2012-03-01,2012,3,8.2,0,4.0
Arizona,2012-04-01,2012,4,7.9,0,4.0
Arizona,2012-05-01,2012,5,8.3,0,3.0
Arizona,2012-06-01,2012,6,8.9,0,0.0
Arizona,2012-07-01,2012,7,9.3,0,0.0
Arizona,2012-08-01,2012,8,8.8,0,0.0
Arizona,2012-09-01,2012,9,8.2,0,0.0
Arizona,2012-10-01,2012,10,8.1,0,0.0
Arizona,2012-11-01,2012,11,7.7,0,0.0
Arizona,2012-12-01,2012,12,7.9,0,0.0
Arizona,2013-01-01,2013,1,8.4,0,0.0
Arizona,2013-02-01,2013,2,7.9,0,0.0
Arizona,2013-03-01,2013,3,7.6,1,1.0
Arizona,2013-04-01,2013,4,7.5,0,1.0
Arizona,2013-05-01,2013,5,7.7,0,1.0
Arizona,2013-06-01,2013,6,8.5,2,3.0
Arizona,2013-07-01,2013,7,8.5,1,4.0
Arizona,2013-08-01,2013,8,8.3,0,4.0
Arizona,2013-09-01,2013,9,7.9,0,4.0
Arizona,2013-10-01,2013,10,7.7,0,4.0
Arizona,2013-11-01,2013,11,7.1,0,4.0
Arizona,2013-12-01,2013,12,7.0,0,4.0
Arizona,2014-01-01,2014,1,7.2,0,4.0
Arizona,2014-02-01,2014,2,7.0,0,4.0
Arizona,2014-03-01,2014,3,6.9,0,3.0
Arizona,2014-04-01,2014,4,6.2,0,3.0
Arizona,2014-05-01,2014,5,6.7,0,3.0
Arizona,2014-06-01,2014,6,7.2,0,1.0
Arizona,2014-07-01,2014,7,7.5,0,0.0
Arizona,2014-08-01,2014,8,7.3,0,0.0
Arizona,2014-09-01,2014,9,6.8,0,0.0
Arizona,2014-10-01,2014,10,6.6,0,0.0
Arizona,2014-11-01,2014,11,6.4,3,3.0
Arizona,2014-12-01,2014,12,6.1,0,3.0
Arizona,2015-01-01,2015,1,6.5,0,3.0
Arizona,2015-02-01,2015,2,6.1,0,3.0
Arizona,2015-03-01,2015,3,5.8,0,3.0
Arizona,2015-04-01,2015,4,5.9,0,3.0
Arizona,2015-05-01,2015,5,6.0,0,3.0
Arizona,2015-06-01,2015,6,6.5,1,4.0
Arizona,2015-07-01,2015,7,6.8,0,4.0
Arizona,2015-08-01,2015,8,6.5,1,5.0
Arizona,2015-09-01,2015,9,6.1,0,5.0
Arizona,2015-10-01,2015,10,6.0,0,5.0
Arizona,2015-11-01,2015,11,5.7,0,2.0
Arizona,2015-12-01,2015,12,5.5,0,2.0
Arizona,2016-01-01,2016,1,5.6,0,2.0
Arizona,2016-02-01,2016,2,5.4,0,2.0
Arizona,2016-03-01,2016,3,5.3,0,2.0
Arizona,2016-04-01,2016,4,5.4,0,2.0
Arizona,2016-05-01,2016,5,5.3,0,2.0
Arizona,2016-06-01,2016,6,5.9,1,2.0
Arizona,2016-07-01,2016,7,6.0,0,2.0
Arizona,2016-08-01,2016,8,5.8,0,1.0
Arizona,2016-09-01,2016,9,5.6,0,1.0
Arizona,2016-10-01,2016,10,5.4,0,1.0
Arizona,2016-11-01,2016,11,5.0,0,1.0
Arizona,2016-12-01,2016,12,5.0,0,1.0
Arizona,2017-01-01,2017,1,5.3,0,1.0
Arizona,2017-02-01,2017,2,5.1,0,1.0
Arizona,2017-03-01,2017,3,4.8,0,1.0
Arizona,2017-04-01,2017,4,4.7,0,1.0
Arizona,2017-05-01,2017,5,4.8,0,1.0
Arizona,2017-06-01,2017,6,5.3,2,2.0
Arizona,2017-07-01,2017,7,5.4,1,3.0
Arizona,2017-08-01,2017,8,5.3,0,3.0
Arizona,2017-09-01,2017,9,4.9,0,3.0
Arizona,2017-10-01,2017,10,4.6,0,3.0
Arizona,2017-11-01,2017,11,4.6,0,3.0
Arizona,2017-12-01,2017,12,4.6,0,3.0
Arizona,2018-01-01,2018,1,5.0,0,3.0
Arizona,2018-02-01,2018,2,4.8,0,3.0
Arizona,2018-03-01,2018,3,4.5,0,3.0
Arizona,2018-04-01,2018,4,4.5,1,4.0
Arizona,2018-05-01,2018,5,4.4,1,5.0
Arizona,2018-06-01,2018,6,5.2,0,3.0
Arizona,2018-07-01,2018,7,5.2,0,2.0
Arizona,2018-08-01,2018,8,5.1,1,3.0
Arizona,2018-09-01,2018,9,4.8,0,3.0
Arizona,2018-10-01,2018,10,4.7,0,3.0
Arizona,2018-11-01,2018,11,4.6,1,4.0
Arizona,2018-12-01,2018,12,4.9,0,4.0
Arizona,2019-01-01,2019,1,5.3,0,4.0
Arizona,2019-02-01,2019,2,4.8,0,4.0
Arizona,2019-03-01,2019,3,4.7,0,4.0
Arizona,2019-04-01,2019,4,4.5,0,3.0
Arizona,2019-05-01,2019,5,4.7,1,3.0
Arizona,2019-06-01,2019,6,5.2,0,3.0
Arizona,2019-07-01,2019,7,5.4,1,4.0
Arizona,2019-08-01,2019,8,5.1,0,3.0
Arizona,2019-09-01,2019,9,4.6,0,3.0
Arizona,2019-10-01,2019,10,4.6,0,3.0
Arizona,2019-11-01,2019,11,4.4,0,2.0
Arizona,2019-12-01,2019,12,4.3,0,2.0
Arizona,2020-01-01,2020,1,4.7,0,2.0
Arizona,2020-02-01,2020,2,4.5,0,2.0
Arizona,2020-03-01,2020,3,5.3,36,38.0
Arizona,2020-04-01,2020,4,13.2,36,74.0
Arizona,2020-05-01,2020,5,11.2,2,75.0
Arizona,2020-06-01,2020,6,10.2,5,80.0
Arizona,2020-07-01,2020,7,9.9,0,79.0
Arizona,2020-08-01,2020,8,8.1,2,81.0
Arizona,2020-09-01,2020,9,7.5,0,81.0
Arizona,2020-10-01,2020,10,6.6,0,81.0
Arizona,2020-11-01,2020,11,6.3,0,81.0
Arizona,2020-12-01,2020,12,6.3,0,81.0
Arizona,2021-01-01,2021,1,6.4,0,81.0
Arizona,2021-02-01,2021,2,6.2,1,82.0
Arizona,2021-03-01,2021,3,5.7,0,46.0
Arizona,2021-04-01,2021,4,5.6,1,11.0
Arizona,2021-05-01,2021,5,5.5,1,10.0
Arizona,2021-06-01,2021,6,6.0,2,7.0
Arizona,2021-07-01,2021,7,5.4,0,7.0
Arizona,2021-08-01,2021,8,4.9,0,5.0
Arizona,2021-09-01,2021,9,4.3,3,8.0
Arizona,2021-10-01,2021,10,3.8,0,8.0
Arizona,2021-11-01,2021,11,3.4,0,8.0
Arizona,2021-12-01,2021,12,3.1,0,8.0
Arizona,2022-01-01,2022,1,3.8,0,8.0
Arizona,2022-02-01,2022,2,3.6,0,7.0
Arizona,2022-03-01,2022,3,3.3,0,7.0
Arizona,2022-04-01,2022,4,3.4,2,8.0
Arizona,2022-05-01,2022,5,3.6,0,7.0
Arizona,2022-06-01,2022,6,4.2,1,6.0
Arizona,2022-07-01,2022,7,4.2,0,6.0
Arizona,2022-08-01,2022,8,4.3,0,6.0
Arizona,2022-09-01,2022,9,3.9,1,4.0
Arizona,2022-10-01,2022,10,3.8,0,4.0
Arizona,2022-11-01,2022,11,3.5,0,4.0
Arizona,2022-12-01,2022,12,3.3,1,5.0
Arizona,2023-01-01,2023,1,3.5,0,5.0
Arizona,2023-02-01,2023,2,3.5,0,5.0
Arizona,2023-03-01,2023,3,3.4,0,5.0
Arizona,2023-04-01,2023,4,3.3,1,4.0
Arizona,2023-05-01,2023,5,3.7,0,4.0
Arizona,2023-06-01,2023,6,4.1,1,4.0
Arizona,2023-07-01,2023,7,4.2,0,4.0
Arizona,2023-08-01,2023,8,4.2,0,4.0
Arizona,2023-09-01,2023,9,3.9,0,3.0
Arizona,2023-10-01,2023,10,3.8,0,3.0
Arizona,2023-11-01,2023,11,3.4,0,3.0
Arizona,2023-12-01,2023,12,3.2,0,2.0
Arizona,2024-01-01,2024,1,3.4,0,2.0
Arizona,2024-02-01,2024,2,3.3,0,2.0
Arizona,2024-03-01,2024,3,3.0,0,2.0
Arizona,2024-04-01,2024,4,2.9,0,1.0
Arizona,2024-05-01,2024,5,3.3,1,2.0
Arizona,2024-06-01,2024,6,4.0,2,3.0
Arizona,2024-07-01,2024,7,4.3,2,5.0
Arizona,2024-08-01,2024,8,4.2,0,5.0
Arizona,2024-09-01,2024,9,3.8,0,5.0
Arizona,2024-10-01,2024,10,3.8,2,7.0
Arizona,2024-11-01,2024,11,3.7,0,7.0
Arizona,2024-12-01,2024,12,3.5,0,7.0
Arizona,2025-01-01,2025,1,3.9,0,7.0
Arizona,2025-02-01,2025,2,3.9,0,7.0
Arizona,2025-03-01,2025,3,4.0,0,7.0
Arizona,2025-04-01,2025,4,3.5,0,7.0
Arizona,2025-05-01,2025,5,4.1,2,8.0
Arizona,2025-06-01,2025,6,4.5,0,6.0
Arizona,2025-07-01,2025,7,4.7,0,4.0
Arizona,2025-08-01,2025,8,4.8,0,4.0
Arizona,2025-09-01,2025,9,4.7,0,4.0
Arkansas,2006-01-01,2006,1,5.5,0,
Arkansas,2006-02-01,2006,2,5.6,0,
Arkansas,2006-03-01,2006,3,5.2,0,
Arkansas,2006-04-01,2006,4,5.1,7,
Arkansas,2006-05-01,2006,5,5.1,0,
Arkansas,2006-06-01,2006,6,5.5,0,
Arkansas,2006-07-01,2006,7,5.7,0,
Arkansas,2006-08-01,2006,8,5.2,0,
Arkansas,2006-09-01,2006,9,5.0,0,
Arkansas,2006-10-01,2006,10,4.6,0,
Arkansas,2006-11-01,2006,11,4.9,0,
Arkansas,2006-12-01,2006,12,5.1,0,7.0
Arkansas,2007-01-01,2007,1,6.0,0,7.0
Arkansas,2007-02-01,2007,2,5.8,0,7.0
Arkansas,2007-03-01,2007,3,5.3,0,7.0
Arkansas,2007-04-01,2007,4,5.2,0,0.0
Arkansas,2007-05-01,2007,5,5.3,0,0.0
Arkansas,2007-06-01,2007,6,5.7,0,0.0
Arkansas,2007-07-01,2007,7,6.0,0,0.0
Arkansas,2007-08-01,2007,8,5.4,0,0.0
Arkansas,2007-09-01,2007,9,5.3,0,0.0
Arkansas,2007-10-01,2007,10,4.8,0,0.0
Arkansas,2007-11-01,2007,11,4.8,0,0.0
Arkansas,2007-12-01,2007,12,5.3,0,0.0
Arkansas,2008-01-01,2008,1,5.8,0,0.0
Arkansas,2008-02-01,2008,2,5.3,12,12.0
Arkansas,2008-03-01,2008,3,5.0,59,71.0
Arkansas,2008-04-01,2008,4,4.5,0,71.0
Arkansas,2008-05-01,2008,5,5.0,12,83.0
Arkansas,2008-06-01,2008,6,5.4,0,83.0
Arkansas,2008-07-01,2008,7,5.6,0,83.0
Arkansas,2008-08-01,2008,8,5.4,0,83.0
Arkansas,2008-09-01,2008,9,5.3,18,101.0
Arkansas,2008-10-01,2008,10,5.3,20,121.0
Arkansas,2008-11-01,2008,11,5.7,0,121.0
Arkansas,2008-12-01,2008,12,6.5,0,121.0
Arkansas,2009-01-01,2009,1,7.8,48,169.0
Arkansas,2009-02-01,2009,2,8.0,30,187.0
Arkansas,2009-03-01,2009,3,7.8,0,128.0
Arkansas,2009-04-01,2009,4,7.4,5,133.0
Arkansas,2009-05-01,2009,5,7.8,0,121.0
Arkansas,2009-06-01,2009,6,8.2,38,159.0
Arkansas,2009-07-01,2009,7,8.2,0,159.0
Arkansas,2009-08-01,2009,8,7.6,0,159.0
Arkansas,2009-09-01,2009,9,7.4,0,141.0
Arkansas,2009-10-01,2009,10,7.3,0,121.0
Arkansas,2009-11-01,2009,11,7.3,0,121.0
Arkansas,2009-12-01,2009,12,7.8,38,159.0
Arkansas,2010-01-01,2010,1,8.7,0,111.0
Arkansas,2010-02-01,2010,2,8.6,25,106.0
Arkansas,2010-03-01,2010,3,8.1,0,106.0
Arkansas,2010-04-01,2010,4,7.5,0,101.0
Arkansas,2010-05-01,2010,5,7.5,0,101.0
Arkansas,2010-06-01,2010,6,7.8,0,63.0
Arkansas,2010-07-01,2010,7,8.1,0,63.0
Arkansas,2010-08-01,2010,8,7.7,0,63.0
Arkansas,2010-09-01,2010,9,7.5,0,63.0
Arkansas,2010-10-01,2010,10,7.2,0,63.0
Arkansas,2010-11-01,2010,11,7.6,0,63.0
Arkansas,2010-12-01,2010,12,7.8,0,25.0
Arkansas,2011-01-01,2011,1,8.9,0,25.0
Arkansas,2011-02-01,2011,2,8.6,0,0.0
Arkansas,2011-03-01,2011,3,8.0,0,0.0
Arkansas,2011-04-01,2011,4,7.5,0,0.0
Arkansas,2011-05-01,2011,5,7.7,60,60.0
Arkansas,2011-06-01,2011,6,8.3,0,60.0
Arkansas,2011-07-01,2011,7,8.3,3,63.0
Arkansas,2011-08-01,2011,8,7.9,0,63.0
Arkansas,2011-09-01,2011,9,7.7,0,63.0
Arkansas,2011-10-01,2011,10,7.2,0,63.0
Arkansas,2011-11-01,2011,11,7.1,0,63.0
Arkansas,2011-12-01,2011,12,7.5,0,63.0
Arkansas,2012-01-01,2012,1,8.2,0,63.0
Arkansas,2012-02-01,2012,2,7.9,0,63.0
Arkansas,2012-03-01,2012,3,7.3,0,63.0
Arkansas,2012-04-01,2012,4,6.7,0,63.0
Arkansas,2012-05-01,2012,5,7.1,0,3.0
Arkansas,2012-06-01,2012,6,7.6,0,3.0
Arkansas,2012-07-01,2012,7,7.9,0,0.0
Arkansas,2012-08-01,2012,8,7.2,0,0.0
Arkansas,2012-09-01,2012,9,6.8,0,0.0
Arkansas,2012-10-01,2012,10,6.6,0,0.0
Arkansas,2012-11-01,2012,11,6.5,0,0.0
Arkansas,2012-12-01,2012,12,7.1,0,0.0
Arkansas,2013-01-01,2013,1,8.2,8,8.0
Arkansas,2013-02-01,2013,2,7.7,0,8.0
Arkansas,2013-03-01,2013,3,7.1,0,8.0
Arkansas,2013-04-01,2013,4,6.7,0,8.0
Arkansas,2013-05-01,2013,5,7.0,0,8.0
Arkansas,2013-06-01,2013,6,7.5,11,19.0
Arkansas,2013-07-01,2013,7,7.5,0,19.0
Arkansas,2013-08-01,2013,8,7.0,0,19.0
Arkansas,2013-09-01,2013,9,6.7,6,25.0
Arkansas,2013-10-01,2013,10,6.5,0,25.0
Arkansas,2013-11-01,2013,11,6.3,0,25.0
Arkansas,2013-12-01,2013,12,6.4,0,25.0
Arkansas,2014-01-01,2014,1,7.0,14,31.0
Arkansas,2014-02-01,2014,2,6.8,0,31.0
Arkansas,2014-03-01,2014,3,6.3,0,31.0
Arkansas,2014-04-01,2014,4,5.5,12,43.0
Arkansas,2014-05-01,2014,5,5.7,0,43.0
Arkansas,2014-06-01,2014,6,6.0,0,32.0
Arkansas,2014-07-01,2014,7,6.4,0,32.0
Arkansas,2014-08-01,2014,8,5.9,0,32.0
Arkansas,2014-09-01,2014,9,5.4,0,26.0
Arkansas,2014-10-01,2014,10,5.0,0,26.0
Arkansas,2014-11-01,2014,11,5.1,0,26.0
Arkansas,2014-12-01,2014,12,5.3,0,26.0
Arkansas,2015-01-01,2015,1,6.2,0,12.0
Arkansas,2015-02-01,2015,2,5.8,0,12.0
Arkansas,2015-03-01,2015,3,5.4,0,12.0
Arkansas,2015-04-01,2015,4,5.0,0,0.0
Arkansas,2015-05-01,2015,5,5.2,0,0.0
Arkansas,2015-06-01,2015,6,5.3,29,29.0
Arkansas,2015-07-01,2015,7,5.4,0,29.0
Arkansas,2015-08-01,2015,8,4.7,0,29.0
Arkansas,2015-09-01,2015,9,4.4,0,29.0
Arkansas,2015-10-01,2015,10,4.0,0,29.0
Arkansas,2015-11-01,2015,11,4.0,0,29.0
Arkansas,2015-12-01,2015,12,4.2,0,29.0
Arkansas,2016-01-01,2016,1,4.7,0,29.0
Arkansas,2016-02-01,2016,2,4.6,38,67.0
Arkansas,2016-03-01,2016,3,4.1,0,67.0
Arkansas,2016-04-01,2016,4,3.6,0,67.0
Arkansas,2016-05-01,2016,5,3.7,12,79.0
Arkansas,2016-06-01,2016,6,4.3,0,50.0
Arkansas,2016-07-01,2016,7,4.4,0,50.0
Arkansas,2016-08-01,2016,8,4.0,0,50.0
Arkansas,2016-09-01,2016,9,3.8,0,50.0
Arkansas,2016-10-01,2016,10,3.4,0,50.0
Arkansas,2016-11-01,2016,11,3.4,0,50.0
Arkansas,2016-12-01,2016,12,3.7,0,50.0
Arkansas,2017-01-01,2017,1,4.4,0,50.0
Arkansas,2017-02-01,2017,2,4.3,0,12.0
Arkansas,2017-03-01,2017,3,3.7,0,12.0
Arkansas,2017-04-01,2017,4,3.3,0,12.0
Arkansas,2017-05-01,2017,5,3.5,0,0.0
Arkansas,2017-06-01,2017,6,4.0,32,32.0
Arkansas,2017-07-01,2017,7,4.2,0,32.0
Arkansas,2017-08-01,2017,8,3.9,0,32.0
Arkansas,2017-09-01,2017,9,3.5,0,32.0
Arkansas,2017-10-01,2017,10,3.2,0,32.0
Arkansas,2017-11-01,2017,11,3.3,0,32.0
Arkansas,2017-12-01,2017,12,3.6,0,32.0
Arkansas,2018-01-01,2018,1,4.4,0,32.0
Arkansas,2018-02-01,2018,2,4.2,0,32.0
Arkansas,2018-03-01,2018,3,3.8,0,32.0
Arkansas,2018-04-01,2018,4,3.4,0,32.0
Arkansas,2018-05-01,2018,5,3.3,0,32.0
Arkansas,2018-06-01,2018,6,4.0,0,0.0
Arkansas,2018-07-01,2018,7,4.0,0,0.0
Arkansas,2018-08-01,2018,8,3.5,0,0.0
Arkansas,2018-09-01,2018,9,3.3,0,0.0
Arkansas,2018-10-01,2018,10,3.1,0,0.0
Arkansas,2018-11-01,2018,11,3.1,0,0.0
Arkansas,2018-12-01,2018,12,3.5,0,0.0
Arkansas,2019-01-01,2019,1,4.4,0,0.0
Arkansas,2019-02-01,2019,2,4.0,0,0.0
Arkansas,2019-03-01,2019,3,3.5,0,0.0
Arkansas,2019-04-01,2019,4,3.0,0,0.0
Arkansas,2019-05-01,2019,5,3.2,16,16.0
Arkansas,2019-06-01,2019,6,3.8,17,33.0
Arkansas,2019-07-01,2019,7,4.1,0,33.0
Arkansas,2019-08-01,2019,8,3.5,0,33.0
Arkansas,2019-09-01,2019,9,3.2,3,36.0
Arkansas,2019-10-01,2019,10,2.9,0,36.0
Arkansas,2019-11-01,2019,11,3.0,0,36.0
Arkansas,2019-12-01,2019,12,3.3,0,36.0
Arkansas,2020-01-01,2020,1,4.0,0,36.0
Arkansas,2020-02-01,2020,2,3.7,0,36.0
Arkansas,2020-03-01,2020,3,5.3,76,112.0
Arkansas,2020-04-01,2020,4,9.6,76,188.0
Arkansas,2020-05-01,2020,5,8.8,1,173.0
Arkansas,2020-06-01,2020,6,8.2,0,156.0
Arkansas,2020-07-01,2020,7,8.1,12,168.0
Arkansas,2020-08-01,2020,8,6.3,75,243.0
Arkansas,2020-09-01,2020,9,5.7,0,240.0
Arkansas,2020-10-01,2020,10,4.6,0,240.0
Arkansas,2020-11-01,2020,11,4.5,0,240.0
Arkansas,2020-12-01,2020,12,4.8,0,240.0
Arkansas,2021-01-01,2021,1,5.4,0,240.0
Arkansas,2021-02-01,2021,2,5.3,0,240.0
Arkansas,2021-03-01,2021,3,4.7,0,164.0
Arkansas,2021-04-01,2021,4,4.3,0,88.0
Arkansas,2021-05-01,2021,5,4.2,0,87.0
Arkansas,2021-06-01,2021,6,4.8,0,87.0
Arkansas,2021-07-01,2021,7,4.5,0,75.0
Arkansas,2021-08-01,2021,8,3.8,0,0.0
Arkansas,2021-09-01,2021,9,3.2,0,0.0
Arkansas,2021-10-01,2021,10,2.7,0,0.0
Arkansas,2021-11-01,2021,11,2.6,0,0.0
Arkansas,2021-12-01,2021,12,2.8,5,5.0
Arkansas,2022-01-01,2022,1,3.8,0,5.0
Arkansas,2022-02-01,2022,2,3.6,0,5.0
Arkansas,2022-03-01,2022,3,3.1,0,5.0
Arkansas,2022-04-01,2022,4,2.9,0,5.0
Arkansas,2022-05-01,2022,5,3.0,0,5.0
Arkansas,2022-06-01,2022,6,3.6,0,5.0
Arkansas,2022-07-01,2022,7,3.7,0,5.0
Arkansas,2022-08-01,2022,8,3.4,0,5.0
Arkansas,2022-09-01,2022,9,3.0,0,5.0
Arkansas,2022-10-01,2022,10,2.6,0,5.0
Arkansas,2022-11-01,2022,11,2.6,0,5.0
Arkansas,2022-12-01,2022,12,2.7,0,0.0
Arkansas,2023-01-01,2023,1,3.4,0,0.0
Arkansas,2023-02-01,2023,2,3.2,0,0.0
Arkansas,2023-03-01,2023,3,2.9,0,0.0
Arkansas,2023-04-01,2023,4,2.5,16,16.0
Arkansas,2023-05-01,2023,5,2.8,0,16.0
Arkansas,2023-06-01,2023,6,3.4,0,16.0
Arkansas,2023-07-01,2023,7,3.6,0,16.0
Arkansas,2023-08-01,2023,8,3.5,0,16.0
Arkansas,2023-09-01,2023,9,3.3,0,16.0
Arkansas,2023-10-01,2023,10,3.0,0,16.0
Arkansas,2023-11-01,2023,11,3.0,4,20.0
Arkansas,2023-12-01,2023,12,3.2,0,20.0
Arkansas,2024-01-01,2024,1,3.8,0,20.0
Arkansas,2024-02-01,2024,2,3.8,0,20.0
Arkansas,2024-03-01,2024,3,3.4,0,20.0
Arkansas,2024-04-01,2024,4,3.0,0,4.0
Arkansas,2024-05-01,2024,5,3.2,11,15.0
Arkansas,2024-06-01,2024,6,3.8,0,15.0
Arkansas,2024-07-01,2024,7,4.0,0,15.0
Arkansas,2024-08-01,2024,8,3.6,0,15.0
Arkansas,2024-09-01,2024,9,3.2,0,15.0
Arkansas,2024-10-01,2024,10,3.1,0,15.0
Arkansas,2024-11-01,2024,11,3.3,0,11.0
Arkansas,2024-12-01,2024,12,3.4,0,11.0
Arkansas,2025-01-01,2025,1,3.9,0,11.0
Arkansas,2025-02-01,2025,2,4.2,0,11.0
Arkansas,2025-03-01,2025,3,3.7,0,11.0
Arkansas,2025-04-01,2025,4,3.2,75,86.0
Arkansas,2025-05-01,2025,5,3.5,50,125.0
Arkansas,2025-06-01,2025,6,4.2,0,125.0
Arkansas,2025-07-01,2025,7,4.3,0,125.0
Arkansas,2025-08-01,2025,8,4.1,0,125.0
Arkansas,2025-09-01,2025,9,4.2,0,125.0
California,2006-01-01,2006,1,5.3,0,
California,2006-02-01,2006,2,5.3,33,
California,2006-03-01,2006,3,5.1,0,
California,2006-04-01,2006,4,4.8,0,
California,2006-05-01,2006,5,4.5,0,
California,2006-06-01,2006,6,4.9,17,
California,2006-07-01,2006,7,5.2,3,
California,2006-08-01,2006,8,4.9,0,
California,2006-09-01,2006,9,4.6,2,
California,2006-10-01,2006,10,4.4,1,
California,2006-11-01,2006,11,4.7,0,
California,2006-12-01,2006,12,4.7,1,57.0
California,2007-01-01,2007,1,5.5,0,57.0
California,2007-02-01,2007,2,5.3,0,24.0
California,2007-03-01,2007,3,5.2,17,41.0
California,2007-04-01,2007,4,5.0,0,41.0
California,2007-05-01,2007,5,4.7,2,43.0
California,2007-06-01,2007,6,5.3,2,28.0
California,2007-07-01,2007,7,5.6,2,27.0
California,2007-08-01,2007,8,5.4,0,27.0
California,2007-09-01,2007,9,5.4,2,27.0
California,2007-10-01,2007,10,5.3,23,49.0
California,2007-11-01,2007,11,5.5,0,49.0
California,2007-12-01,2007,12,5.8,0,48.0
California,2008-01-01,2008,1,6.4,0,48.0
California,2008-02-01,2008,2,6.2,0,48.0
California,2008-03-01,2008,3,6.5,0,31.0
California,2008-04-01,2008,4,6.0,1,32.0
California,2008-05-01,2008,5,6.4,2,32.0
California,2008-06-01,2008,6,7.0,19,49.0
California,2008-07-01,2008,7,7.6,3,50.0
California,2008-08-01,2008,8,7.8,0,50.0
California,2008-09-01,2008,9,7.7,1,49.0
California,2008-10-01,2008,10,8.0,2,28.0
California,2008-11-01,2008,11,8.4,10,38.0
California,2008-12-01,2008,12,9.1,0,38.0
California,2009-01-01,2009,1,10.5,0,38.0
California,2009-02-01,2009,2,10.9,0,38.0
California,2009-03-01,2009,3,11.2,0,38.0
California,2009-04-01,2009,4,10.8,0,37.0
California,2009-05-01,2009,5,11.0,1,36.0
California,2009-06-01,2009,6,11.7,0,17.0
California,2009-07-01,2009,7,12.0,0,14.0
California,2009-08-01,2009,8,11.9,7,21.0
California,2009-09-01,2009,9,11.8,2,22.0
California,2009-10-01,2009,10,11.9,1,21.0
California,2009-11-01,2009,11,11.9,0,11.0
California,2009-12-01,2009,12,12.1,0,11.0
California,2010-01-01,2010,1,13.0,0,11.0
California,2010-02-01,2010,2,12.8,0,11.0
California,2010-03-01,2010,3,12.8,6,17.0
California,2010-04-01,2010,4,12.1,0,17.0
California,2010-05-01,2010,5,11.8,1,17.0
California,2010-06-01,2010,6,12.2,0,17.0
California,2010-07-01,2010,7,12.6,3,20.0
California,2010-08-01,2010,8,12.4,1,14.0
California,2010-09-01,2010,9,12.0,2,14.0
California,2010-10-01,2010,10,11.9,0,13.0
California,2010-11-01,2010,11,12.3,0,13.0
California,2010-12-01,2010,12,12.1,0,13.0
California,2011-01-01,2011,1,12.6,10,23.0
California,2011-02-01,2011,2,12.3,0,23.0
California,2011-03-01,2011,3,12.1,0,17.0
California,2011-04-01,2011,4,11.5,3,20.0
California,2011-05-01,2011,5,11.3,0,19.0
California,2011-06-01,2011,6,12.1,0,19.0
California,2011-07-01,2011,7,12.2,0,16.0
California,2011-08-01,2011,8,11.9,0,15.0
California,2011-09-01,2011,9,11.5,4,17.0
California,2011-10-01,2011,10,11.3,0,17.0
California,2011-11-01,2011,11,11.0,0,17.0
California,2011-12-01,2011,12,11.0,0,17.0
California,2012-01-01,2012,1,11.4,0,7.0
California,2012-02-01,2012,2,11.2,0,7.0
California,2012-03-01,2012,3,11.0,0,7.0
California,2012-04-01,2012,4,10.3,0,4.0
California,2012-05-01,2012,5,10.1,0,4.0
California,2012-06-01,2012,6,10.7,0,4.0
California,2012-07-01,2012,7,10.9,0,4.0
California,2012-08-01,2012,8,10.5,3,7.0
California,2012-09-01,2012,9,9.7,2,5.0
California,2012-10-01,2012,10,9.7,0,5.0
California,2012-11-01,2012,11,9.5,0,5.0
California,2012-12-01,2012,12,9.7,0,5.0
California,2013-01-01,2013,1,10.4,0,5.0
California,2013-02-01,2013,2,9.8,0,5.0
California,2013-03-01,2013,3,9.4,0,5.0
California,2013-04-01,2013,4,8.8,0,5.0
California,2013-05-01,2013,5,8.6,2,7.0
California,2013-06-01,2013,6,9.4,1,8.0
California,2013-07-01,2013,7,9.4,0,8.0
California,2013-08-01,2013,8,9.1,5,10.0
California,2013-09-01,2013,9,8.6,1,9.0
